"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1298","5","10","41","0","2017","A","",2127,45510,2291542174,420121714,12885247,968,50352,"",0.98,0.96,0.95,1.02,1.01,0.99,0.99,"",-31,-1.4,-745,-1.6,9033596,0.4,-5032349,-1.2,-629593,-4.7,19,2.0,1006,2.0
"C1302","0","10","40","0","2017","A","",2096,34079,1435621335,264754267,8529937,810,42127,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-22,-1.0,-795,-2.3,-18439019,-1.3,522249,0.2,-282422,-3.2,8,1.0,432,1.0
"C1302","1","10","41","0","2017","A","",19,246,15261597,0,0,1192,61997,"",1.49,0.37,0.38,0.00,0.00,1.01,1.01,"",0,0.0,1,0.4,331004,2.2,0,0.0,0,0.0,20,1.7,1035,1.7
"C1302","2","10","41","0","2017","A","",13,411,21487986,0,0,1005,52261,"",0.88,0.37,0.44,0.00,0.00,1.17,1.17,"",0,0.0,3,0.7,-989164,-4.4,0,0.0,0,0.0,-55,-5.2,-2853,-5.2
"C1302","3","10","41","0","2017","A","",77,4640,198596684,1514382,13722,823,42799,"",2.14,1.39,1.58,0.42,0.31,1.13,1.13,"",-1,-1.3,-37,-0.8,2453072,1.3,-23524,-1.5,-1381,-9.1,16,2.0,857,2.0
"C1302","5","10","41","0","2017","A","",1988,28781,1200275068,263239885,8516215,802,41703,"",0.98,0.99,0.98,1.01,1.00,0.99,0.99,"",-20,-1.0,-763,-2.6,-20233931,-1.7,545773,0.2,-281041,-3.2,8,1.0,392,0.9
"C1306","0","10","80","0","2017","A","",848,10809,588311921,92773906,2361510,1047,54428,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.0,27,0.3,38018688,6.9,4694076,5.3,415410,21.3,65,6.6,3388,6.6
"C1310","0","10","80","0","2017","A","",831,9094,324180420,58274750,720206,686,35649,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-1.3,-132,-1.4,3921847,1.2,-1315218,-2.2,-244573,-25.4,18,2.7,938,2.7
"C1314","0","10","40","0","2017","A","",8311,158023,8617335952,1483313708,49862843,1049,54532,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,0.5,-881,-0.6,205577126,2.4,22056763,1.5,6358394,14.6,31,3.0,1596,3.0
"C1314","1","10","41","0","2017","A","",65,1984,142366317,0,0,1380,71757,"",1.29,0.64,0.58,0.00,0.00,0.91,0.91,"",1,1.6,-4,-0.2,1796175,1.3,0,0.0,0,0.0,20,1.5,1045,1.5
"C1314","2","10","41","0","2017","A","",69,4692,238892358,0,0,979,50912,"",1.17,0.92,0.81,0.00,0.00,0.88,0.88,"",-5,-6.8,-22,-0.5,3431812,1.5,0,0.0,0,0.0,18,1.9,965,1.9
"C1314","3","10","41","0","2017","A","",231,17311,755971613,16183247,16118,840,43670,"",1.62,1.12,1.00,0.80,0.06,0.89,0.89,"",-1,-0.4,-56,-0.3,23216867,3.2,569098,3.6,-191194,-92.2,29,3.6,1477,3.5
"C1314","5","10","41","0","2017","A","",7945,134036,7480105664,1467130461,49846725,1073,55807,"",0.99,1.00,1.02,1.01,1.01,1.02,1.02,"",43,0.5,-799,-0.6,177132272,2.4,21487665,1.5,6549588,15.1,31,3.0,1645,3.0
"C1318","0","10","80","0","2017","A","",1827,35480,1571529092,413521524,11322972,852,44294,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,1.6,478,1.4,98687574,6.7,14107644,3.5,-1388666,-10.9,43,5.3,2216,5.3
"C1322","0","10","40","0","2017","A","",3160,41761,1614913267,409410558,11745721,744,38671,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.1,119,0.3,74922568,4.9,12372512,3.1,881828,8.1,33,4.6,1689,4.6
"C1322","1","10","41","0","2017","A","",99,1933,135069294,0,0,1344,69878,"",5.16,2.38,2.96,0.00,0.00,1.24,1.24,"",-2,-2.0,-28,-1.4,1847607,1.4,0,0.0,0,0.0,38,2.9,1945,2.9
"C1322","2","10","41","0","2017","A","",58,2200,79717162,0,0,697,36235,"",2.60,1.64,1.45,0.00,0.00,0.88,0.88,"",4,7.4,-76,-3.3,-3350497,-4.0,-103821,-100.0,-2797,-100.0,-5,-0.7,-270,-0.7
"C1322","3","10","41","0","2017","A","",110,4149,157950835,3848797,73006,732,38074,"",2.03,1.02,1.12,0.69,1.21,1.10,1.10,"",-1,-0.9,-91,-2.1,-3534495,-2.2,-221939,-5.5,-19850,-21.4,0,0.0,-14,0.0
"C1322","5","10","41","0","2017","A","",2894,33479,1242175976,405561761,11672715,714,37103,"",0.94,0.94,0.90,1.01,1.00,0.96,0.96,"",-4,-0.1,314,0.9,79959953,6.9,12698272,3.2,904475,8.4,40,5.9,2060,5.9
"C1326","0","10","80","0","2017","A","",856,13460,502794304,113597035,2730591,718,37355,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,4.4,364,2.8,24043059,5.0,3915121,3.6,-110192,-3.9,15,2.1,799,2.2
"C1330","0","10","80","0","2017","A","",600,8792,321195179,50224156,981828,703,36532,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-3.7,-221,-2.5,-13540067,-4.0,-2075509,-4.0,112008,12.9,-11,-1.5,-608,-1.6
"C1334","0","10","80","0","2017","A","",937,19976,878467380,174108613,3789571,846,43975,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,2.3,225,1.1,9656323,1.1,-144316,-0.1,933483,32.7,0,0.0,-13,0.0
"C1338","0","10","40","0","2017","A","",7340,89730,4080069559,2137415214,30089092,874,45471,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",35,0.5,1628,1.8,271883480,7.1,154064776,7.8,1465094,5.1,43,5.2,2246,5.2
"C1338","1","10","41","0","2017","A","",40,1379,131002685,0,0,1827,95027,"",0.90,0.79,1.13,0.00,0.00,1.44,1.44,"",0,0.0,-2,-0.1,3165476,2.5,0,0.0,0,0.0,46,2.6,2425,2.6
"C1338","2","10","41","0","2017","A","",31,3466,202365957,0,0,1123,58380,"",0.60,1.20,1.45,0.00,0.00,1.21,1.21,"",0,0.0,-129,-3.6,7911674,4.1,0,0.0,0,0.0,83,8.0,4282,7.9
"C1338","3","10","41","0","2017","A","",86,9951,476607720,22086201,120393,921,47895,"",0.68,1.14,1.33,0.76,0.78,1.17,1.17,"",-1,-1.1,201,2.1,23759519,5.2,943936,4.5,16293,15.7,28,3.1,1447,3.1
"C1338","5","10","41","0","2017","A","",7183,74934,3270093197,2115329013,29968699,839,43640,"",1.01,0.98,0.94,1.01,1.00,0.96,0.96,"",36,0.5,1556,2.1,237046811,7.8,153120840,7.8,1448801,5.1,44,5.5,2305,5.6
"C1342","0","10","80","0","2017","A","",1194,19340,797549168,277435339,4792960,793,41238,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",26,2.2,48,0.2,38400851,5.1,15333494,5.9,89809,1.9,36,4.8,1888,4.8
"C1346","0","10","40","0","2017","A","",8314,79935,3532847756,1864193516,41414293,850,44196,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",525,6.7,3267,4.3,315297709,9.8,160894561,9.4,2897207,7.5,43,5.3,2229,5.3
"C1346","1","10","41","0","2017","A","",35,913,64578771,0,0,1360,70707,"",0.69,0.59,0.65,0.00,0.00,1.10,1.10,"",-1,-2.8,8,0.9,4151432,6.9,0,0.0,0,0.0,76,5.9,3961,5.9
"C1346","2","10","41","0","2017","A","",39,1178,58204662,0,0,950,49417,"",0.66,0.46,0.48,0.00,0.00,1.05,1.05,"",-1,-2.5,-11,-0.9,1983597,3.5,0,0.0,0,0.0,40,4.4,2119,4.5
"C1346","3","10","41","0","2017","A","",155,7221,356480033,7953821,187156,949,49368,"",1.08,0.93,1.15,0.31,0.88,1.24,1.24,"",-3,-1.9,154,2.2,18968359,5.6,110915,1.4,256,0.1,31,3.4,1610,3.4
"C1346","5","10","41","0","2017","A","",8085,70623,3053584290,1856239695,41227137,831,43238,"",1.00,1.04,1.02,1.02,1.00,0.98,0.98,"",530,7.0,3116,4.6,290194321,10.5,160783646,9.5,2896951,7.6,44,5.6,2303,5.6
"C1350","0","10","80","0","2017","A","",354,6698,286674794,71059649,1449888,823,42798,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-2.7,59,0.9,14739001,5.4,4229847,6.3,-173886,-10.7,35,4.4,1836,4.5
"C1354","0","10","80","0","2017","A","",1553,17114,715090117,215947545,8344058,804,41785,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,1.6,180,1.1,25651916,3.7,3095184,1.5,-203040,-2.4,21,2.7,1071,2.6
"C1362","0","10","80","0","2017","A","",1195,13074,494139274,120371913,1573902,727,37795,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.6,68,0.5,16885578,3.5,7204210,6.4,72714,4.8,21,3.0,1100,3.0
"C1366","0","10","80","0","2017","A","",658,13686,530685678,87875084,3078738,746,38775,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.9,-241,-1.7,1170403,0.2,-1066377,-1.2,-473652,-13.3,15,2.1,754,2.0
"C1370","0","10","80","0","2017","A","",1052,13238,647628669,108643549,2426014,941,48921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.4,152,1.2,47045471,7.8,4497673,4.3,710971,41.5,58,6.6,3026,6.6
"C1372","0","10","80","0","2017","A","",1539,18431,650787403,132985049,2147721,679,35309,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-66,-4.1,12,0.1,9344174,1.5,-4654380,-3.4,-277540,-11.4,9,1.3,484,1.4
"C1374","0","10","40","0","2017","A","",7240,84199,3860495528,1864721041,20038760,882,45850,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",317,4.6,412,0.5,120145725,3.2,69097629,3.8,1421197,7.6,24,2.8,1209,2.7
"C1374","1","10","41","0","2017","A","",73,1842,141190459,0,0,1474,76671,"",1.66,1.12,1.29,0.00,0.00,1.15,1.15,"",0,0.0,10,0.5,9867341,7.5,0,0.0,0,0.0,96,7.0,4991,7.0
"C1374","2","10","41","0","2017","A","N",24,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",-1,-4.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1374","3","10","41","0","2017","A","N",53,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",-1,-1.9,0,0,0,0,0,0,0,0,0,0,0,0
"C1374","5","10","41","0","2017","A","",7090,74841,3369816216,1673640453,19532175,866,45026,"",1.01,1.04,1.03,0.92,0.98,0.98,0.98,"",319,4.7,310,0.4,94539685,2.9,62188071,3.9,1326727,7.3,21,2.5,1081,2.5
"C1378","0","10","40","0","2017","A","",5377,98884,4380684816,766214937,22474648,852,44301,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-54,-1.0,-606,-0.6,169946295,4.0,18690812,2.5,-3482114,-13.4,38,4.7,1978,4.7
"C1378","1","10","41","0","2017","A","",59,675,42995080,0,0,1225,63696,"",1.81,0.35,0.35,0.00,0.00,0.99,0.99,"",-1,-1.7,-12,-1.7,370754,0.9,0,0.0,0,0.0,31,2.6,1622,2.6
"C1378","2","10","41","0","2017","A","",76,6047,378499455,0,0,1204,62591,"",2.00,1.90,2.53,0.00,0.00,1.33,1.33,"",2,2.7,-597,-9.0,61699444,19.5,0,0.0,0,0.0,287,31.3,14909,31.3
"C1378","3","10","41","0","2017","A","",150,13372,575921665,843467,14224,828,43068,"",1.62,1.39,1.50,0.08,0.12,1.08,1.08,"",0,0.0,-25,-0.2,11851204,2.1,-12499,-1.5,-1995,-12.3,18,2.2,965,2.3
"C1378","5","10","41","0","2017","A","",5093,78790,3383268616,765371470,22460424,826,42940,"",0.98,0.94,0.91,1.02,1.01,0.97,0.97,"",-55,-1.1,28,0.0,96024893,2.9,18703311,2.5,-3480119,-13.4,23,2.9,1203,2.9
"C1382","0","10","40","0","2017","A","",29145,488571,25289297831,3880159285,53404913,995,51762,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",614,2.2,5036,1.0,1041909383,4.3,110115541,2.9,-2872918,-5.1,31,3.2,1616,3.2
"C1382","1","10","41","0","2017","A","",183,9035,641311274,0,0,1365,70980,"",1.03,0.95,0.90,0.00,0.00,0.94,0.94,"",5,2.8,-15,-0.2,15283202,2.4,0,0.0,0,0.0,35,2.6,1806,2.6
"C1382","2","10","41","0","2017","A","",183,25633,1420829059,0,0,1066,55430,"",0.89,1.63,1.64,0.00,0.00,1.01,1.01,"",4,2.2,250,1.0,68325400,5.1,0,0.0,0,0.0,41,4.0,2145,4.0
"C1382","3","10","41","0","2017","A","",765,42757,1929701874,16363284,148698,868,45132,"",1.53,0.90,0.87,0.31,0.54,0.97,0.97,"",3,0.4,317,0.7,73192863,3.9,59848,0.4,-9346,-5.9,27,3.2,1388,3.2
"C1382","5","10","41","0","2017","A","",28014,411146,21297455624,3863796001,53256215,996,51800,"",0.99,0.99,0.99,1.02,1.00,1.00,1.00,"",602,2.2,4484,1.1,885107918,4.3,110055693,2.9,-2863572,-5.1,31,3.2,1605,3.2
"C1390","0","10","40","0","2017","A","",4900,70604,3502376121,1416195232,22086029,954,49606,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,1.1,-993,-1.4,43667710,1.3,-42639736,-2.9,5278532,31.4,25,2.7,1298,2.7
"C1390","1","10","41","0","2017","A","",64,1452,102588857,0,0,1358,70637,"",2.15,1.06,1.04,0.00,0.00,0.98,0.98,"",1,1.6,2,0.1,941273,0.9,0,0.0,0,0.0,10,0.7,551,0.8
"C1390","2","10","41","0","2017","A","N",86,0,0,0,0,0,0,"N",2.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1390","3","10","41","0","2017","A","N",68,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
"C1390","5","10","41","0","2017","A","",4682,55884,2753262606,1374347701,21449234,947,49267,"",0.99,0.93,0.92,0.99,0.98,0.99,0.99,"",53,1.1,-983,-1.7,31063518,1.1,-40059407,-2.8,5126849,31.4,26,2.8,1397,2.9
"C1394","0","10","80","0","2017","A","",1109,15191,535161866,311372240,3630176,677,35228,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,1.6,128,0.8,28834002,5.7,9771202,3.2,-187623,-4.9,31,4.8,1613,4.8
"C1398","0","10","40","0","2017","A","",4278,69248,2856680284,466901370,7007868,793,41253,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",61,1.4,59,0.1,81291646,2.9,-763030,-0.2,-1329064,-15.9,22,2.9,1140,2.8
"C1398","1","10","41","0","2017","A","",43,446,29316204,0,0,1264,65719,"",1.65,0.33,0.36,0.00,0.00,1.10,1.10,"",-1,-2.3,-5,-1.1,154038,0.5,0,0.0,0,0.0,20,1.6,1034,1.6
"C1398","2","10","41","0","2017","A","",68,11103,660473194,0,0,1144,59486,"",2.25,4.98,6.77,0.00,0.00,1.36,1.36,"",2,3.0,-48,-0.4,24241567,3.8,0,0.0,0,0.0,47,4.3,2432,4.3
"C1398","3","10","41","0","2017","A","",169,7813,267296016,39962485,162510,658,34211,"",2.30,1.16,1.07,6.28,4.51,0.92,0.92,"",-1,-0.6,80,1.0,7091798,2.7,722106,1.8,-45043,-21.7,11,1.7,564,1.7
"C1398","5","10","41","0","2017","A","",3999,49886,1899594870,426938885,6845358,732,38079,"",0.96,0.85,0.78,0.93,0.98,0.92,0.92,"",61,1.5,32,0.1,49804243,2.7,-1485136,-0.3,-1284021,-15.8,18,2.5,975,2.6
"C1401","0","10","40","0","2017","A","",3767,88608,4535001983,936673498,21000458,984,51181,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-368,-8.9,-301,-0.3,-9467424,-0.2,-16743984,-1.8,-2323479,-10.0,1,0.1,67,0.1
"C1401","1","10","41","0","2017","A","",41,495,25515260,0,0,991,51537,"",1.79,0.29,0.20,0.00,0.00,0.69,0.69,"",-2,-4.7,2,0.4,597641,2.4,0,0.0,0,0.0,18,1.8,943,1.9
"C1401","2","10","41","0","2017","A","N",1,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1401","3","10","41","0","2017","A","N",136,0,0,0,0,0,0,"N",2.10,0,0,0,0,0,0,"N",-8,-5.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1401","5","10","41","0","2017","A","",3589,75720,3952161088,923990757,20827497,1004,52194,"",0.98,1.00,1.03,1.01,1.00,1.02,1.02,"",-358,-9.1,-412,-0.5,-21746863,-0.5,-14683432,-1.6,-2319209,-10.0,0,0.0,-4,0.0
"C1402","0","10","40","0","2017","A","",3302,67276,2941471177,489898497,8753675,841,43722,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",50,1.5,826,1.2,157210078,5.6,10959594,2.3,-661833,-7.0,35,4.3,1822,4.3
"C1402","1","10","41","0","2017","A","",29,353,21217572,0,0,1155,60050,"",1.45,0.27,0.25,0.00,0.00,0.95,0.95,"",0,0.0,14,4.1,215959,1.0,0,0.0,0,0.0,-38,-3.2,-1963,-3.2
"C1402","2","10","41","0","2017","A","N",36,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,"N",-1,-2.7,0,0,0,0,0,0,0,0,0,0,0,0
"C1402","3","10","41","0","2017","A","N",69,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
"C1402","5","10","41","0","2017","A","",3169,50133,1994538195,487122804,8725184,765,39785,"",0.99,0.88,0.80,1.01,1.00,0.91,0.91,"",50,1.6,706,1.4,116555761,6.2,10839933,2.3,-659255,-7.0,34,4.7,1790,4.7
"C1410","0","10","40","0","2017","A","",1996,40535,2041447753,256465929,14423562,969,50363,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-0.5,261,0.6,62178035,3.1,3850588,1.5,-926662,-6.0,24,2.5,1218,2.5
"C1410","1","10","41","0","2017","A","",20,185,10501523,0,0,1089,56637,"",1.65,0.23,0.18,0.00,0.00,0.77,0.77,"",0,0.0,2,1.1,457884,4.6,0,0.0,0,0.0,31,2.9,1628,3.0
"C1410","2","10","41","0","2017","A","",28,2033,123283218,0,0,1166,60639,"",1.99,1.56,1.77,0.00,0.00,1.13,1.13,"",0,0.0,-8,-0.4,4712319,4.0,0,0.0,0,0.0,49,4.4,2552,4.4
"C1410","3","10","41","0","2017","A","",133,2901,116780493,1164907,47748,774,40262,"",3.88,0.73,0.65,0.33,0.64,0.89,0.89,"",6,4.7,-27,-0.9,-658440,-0.6,44471,4.0,390,0.8,3,0.4,146,0.4
"C1410","5","10","41","0","2017","A","",1815,35416,1790882519,255301022,14375814,972,50567,"",0.94,1.03,1.03,1.02,1.00,1.00,1.00,"",-16,-0.9,293,0.8,57666272,3.3,3806117,1.5,-927052,-6.1,23,2.4,1219,2.5
"C1414","0","10","80","0","2017","A","",2505,34005,1205201232,292510665,6527430,682,35442,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-35,-1.4,-158,-0.5,57291805,5.0,2412667,0.8,11290,0.2,36,5.6,1841,5.5
"C1418","0","10","80","0","2017","A","",1153,17878,833147465,210385008,6218822,896,46602,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-41,-3.4,-107,-0.6,59204126,7.6,2449503,1.2,-919330,-12.9,68,8.2,3569,8.3
"C1422","0","10","80","0","2017","A","",787,10516,364940358,69134243,1055800,667,34704,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,4.0,33,0.3,4547574,1.3,2370599,3.6,-72271,-6.4,6,0.9,324,0.9
"C1426","0","10","40","0","2017","A","",21709,306218,13906254785,6743604401,75201144,873,45413,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1212,5.9,10644,3.6,1121372225,8.8,457367797,7.3,707807,1.0,41,4.9,2159,5.0
"C1426","1","10","41","0","2017","A","",109,6353,460074538,0,0,1393,72420,"",0.83,1.06,1.17,0.00,0.00,1.10,1.10,"",0,0.0,195,3.2,19588375,4.4,0,0.0,0,0.0,17,1.2,888,1.2
"C1426","2","10","41","0","2017","A","N",118,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",6,5.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1426","3","10","41","0","2017","A","N",398,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",-1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0
"C1426","5","10","41","0","2017","A","",21085,261710,11884814924,6726872012,75049048,873,45412,"",1.00,1.00,1.01,1.02,1.00,1.00,1.00,"",1208,6.1,9656,3.8,1005472333,9.2,456665189,7.3,716136,1.0,43,5.2,2249,5.2
"C1434","0","10","80","0","2017","A","",710,9192,365109579,154256512,1857676,764,39720,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.0,-396,-4.1,-10682398,-2.8,-6063983,-3.8,-425042,-18.6,10,1.3,525,1.3
"C1438","0","10","80","0","2017","A","",1702,23208,820366919,274845654,2659318,680,35348,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,0.9,473,2.1,36191946,4.6,15171116,5.8,-1242991,-31.9,17,2.6,856,2.5
"C1442","0","10","80","0","2017","A","",513,8539,511476625,74339288,2266965,1152,59899,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.3,-280,-3.2,-31309914,-5.8,-2170544,-2.8,71374,3.3,-32,-2.7,-1647,-2.7
"C1446","0","10","40","0","2017","A","",165192,2640852,200539723922,37898598188,970780781,1460,75938,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4098,2.5,36957,1.4,10276418636,5.4,968894302,2.6,11101407,1.2,55,3.9,2869,3.9
"C1446","1","10","41","0","2017","A","",599,35151,2900838015,0,0,1587,82526,"",0.60,0.68,0.51,0.00,0.00,0.75,0.75,"",5,0.8,111,0.3,60375845,2.1,0,0.0,0,0.0,28,1.8,1463,1.8
"C1446","2","10","41","0","2017","A","",1404,75065,5418821675,4237646324,8539869,1388,72188,"",1.20,0.88,0.79,18.99,14.36,0.90,0.90,"",103,7.9,-1626,-2.1,59480854,1.1,76581566,1.8,-3961040,-31.7,44,3.3,2306,3.3
"C1446","3","10","41","0","2017","A","",2317,183329,11487057811,651771203,2461427,1205,62658,"",0.82,0.71,0.65,1.26,0.49,0.92,0.92,"",-7,-0.3,569,0.3,358742937,3.2,27579080,4.4,-82630,-3.2,34,2.9,1768,2.9
"C1446","5","10","41","0","2017","A","",160872,2347307,180733006421,33009180661,959779485,1481,76996,"",1.00,1.04,1.06,0.89,0.99,1.02,1.01,"",3996,2.5,37903,1.6,9797819000,5.7,864733656,2.7,15145077,1.6,58,4.1,2979,4.0
"C1450","0","10","40","0","2017","A","",15249,179825,11657018208,2056093531,39358831,1247,64824,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",566,3.9,3173,1.8,701066568,6.4,85847274,4.4,661152,1.7,54,4.5,2804,4.5
"C1450","1","10","41","0","2017","A","",39,2059,212712463,0,0,1987,103304,"",0.42,0.59,0.65,0.00,0.00,1.10,1.10,"",2,5.4,6,0.3,3795865,1.8,0,0.0,0,0.0,30,1.5,1522,1.5
"C1450","2","10","41","0","2017","A","",19,10732,732770831,0,0,1313,68282,"",0.18,1.85,1.84,0.00,0.00,0.99,0.99,"",0,0.0,319,3.1,48291193,7.1,-260000,-100.0,-2652,-100.0,49,3.9,2547,3.9
"C1450","3","10","41","0","2017","A","",49,16303,787255629,48533037,148691,929,48288,"",0.19,0.93,0.77,1.73,0.73,0.83,0.83,"",-1,-2.0,104,0.6,18740989,2.4,2998175,6.6,9263,6.6,17,1.9,847,1.8
"C1450","5","10","41","0","2017","A","",15143,150730,9924279285,2007560494,39210140,1266,65841,"",1.02,0.99,1.00,1.00,1.00,1.02,1.02,"",566,3.9,2743,1.9,630238521,6.8,83109099,4.3,654541,1.7,58,4.8,3038,4.8
"C1454","0","10","40","0","2017","A","",4469,73439,2982660994,691139531,18253450,781,40614,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-47,-1.0,1183,1.6,107367648,3.7,17596319,2.6,-3205082,-14.9,16,2.1,821,2.1
"C1454","1","10","41","0","2017","A","",45,651,39631444,0,0,1170,60854,"",1.66,0.46,0.47,0.00,0.00,1.03,1.03,"",-1,-2.2,3,0.5,1459245,3.8,0,0.0,0,0.0,37,3.3,1931,3.3
"C1454","2","10","41","0","2017","A","",86,4106,178061456,61511,1153,834,43363,"",2.72,1.74,1.75,0.02,0.10,1.01,1.01,"",2,2.4,-108,-2.6,-833098,-0.5,15311,33.1,242,26.6,18,2.2,908,2.1
"C1454","3","10","41","0","2017","A","",60,6241,223213580,1324482,20968,688,35768,"",0.78,0.87,0.85,0.14,0.22,0.98,0.98,"",1,1.7,1,0.0,5184859,2.4,93592,7.6,-15033,-41.8,16,2.4,825,2.4
"C1454","5","10","41","0","2017","A","",4278,62441,2541754514,689753538,18231329,783,40706,"",0.99,1.00,1.00,1.02,1.00,1.00,1.00,"",-50,-1.2,1286,2.1,101556642,4.2,17487416,2.6,-3190291,-14.9,16,2.1,804,2.0
"C1458","0","10","80","0","2017","A","",6645,56629,2413029753,1407555728,15335297,819,42611,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",429,6.9,2149,3.9,181056989,8.1,101190748,7.7,1915590,14.3,31,3.9,1642,4.0
"C1462","0","10","80","0","2017","A","",1178,15128,621413550,111868603,6173317,790,41078,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.4,-95,-0.6,18551370,3.1,2267659,2.1,-74594,-1.2,28,3.7,1475,3.7
"C1466","0","10","80","0","2017","A","",2966,39990,1479606687,667440996,11196938,712,36999,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",102,3.6,892,2.3,64831626,4.6,22231596,3.4,-143034,-1.3,16,2.3,814,2.2
"C1470","0","10","80","0","2017","A","",2739,35717,1073908490,413945162,9025906,578,30067,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",89,3.4,939,2.7,49790163,4.9,23452360,6.0,-3150889,-25.9,12,2.1,620,2.1
"C1472","0","10","80","0","2017","A","",2288,21390,840192324,299618831,5129190,755,39280,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",42,1.9,493,2.4,43962180,5.5,11984629,4.2,215141,4.4,22,3.0,1177,3.1
"C1474","0","10","40","0","2017","A","",6723,87299,4382489685,1460157762,15960608,965,50201,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.0,930,1.1,201446284,4.8,60077291,4.3,-1965470,-11.0,34,3.7,1792,3.7
